Bin_R1,Bin_R2,Bin_R3,Bin_R4,Bin_R5,Bin_R6,Bin_R7,Bin_R8,Bin_R9,Bin_R10,Bin_R11,Bin_R12,Bin_R13,Bin_R14,Bin_R15,Bin_R16,Bin_R17,Bin_R18,Bin_R19,Bin_R20,Bin_R21,Bin_R22,Bin_R23,Bin_R24,Bin_R25,Bin_R26,Bin_R27,Bin_R28,Bin_R29,Bin_R30,Bin_R31,Bin_R32,Bin_G1,Bin_G2,Bin_G3,Bin_G4,Bin_G5,Bin_G6,Bin_G7,Bin_G8,Bin_G9,Bin_G10,Bin_G11,Bin_G12,Bin_G13,Bin_G14,Bin_G15,Bin_G16,Bin_G17,Bin_G18,Bin_G19,Bin_G20,Bin_G21,Bin_G22,Bin_G23,Bin_G24,Bin_G25,Bin_G26,Bin_G27,Bin_G28,Bin_G29,Bin_G30,Bin_G31,Bin_G32,Bin_B1,Bin_B2,Bin_B3,Bin_B4,Bin_B5,Bin_B6,Bin_B7,Bin_B8,Bin_B9,Bin_B10,Bin_B11,Bin_B12,Bin_B13,Bin_B14,Bin_B15,Bin_B16,Bin_B17,Bin_B18,Bin_B19,Bin_B20,Bin_B21,Bin_B22,Bin_B23,Bin_B24,Bin_B25,Bin_B26,Bin_B27,Bin_B28,Bin_B29,Bin_B30,Bin_B31,Bin_B32,Label
658546.0,330976.0,167822.0,113243.0,317190.0,262969.0,378067.0,754844.0,1694957.0,5214848.0,1999332.0,1163105.0,1283224.0,175056.0,73196.0,143668.0,173054.0,55681.0,67782.0,75213.0,76127.0,121321.0,474861.0,607330.0,1121702.0,4216224.0,2650004.0,91699.0,982.0,1187.0,2650.0,3348.0,928352.0,168376.0,99022.0,110128.0,265622.0,581732.0,554885.0,380882.0,633278.0,716719.0,3140889.0,3806047.0,1494626.0,1340323.0,380672.0,40613.0,80011.0,193895.0,90238.0,66317.0,59737.0,76879.0,75090.0,236896.0,504043.0,889934.0,6254993.0,1288938.0,3835.0,961.0,1709.0,4566.0,297873.0,89324.0,83427.0,62874.0,68528.0,108403.0,384310.0,334544.0,450649.0,614006.0,517750.0,1599087.0,4889321.0,1774026.0,1716910.0,749694.0,164050.0,296239.0,496544.0,245236.0,92277.0,87728.0,107962.0,84364.0,287128.0,636190.0,4093883.0,4076529.0,52297.0,1229.0,1617.0,6209.0,Ultra Fantasy Ruby Red
113249.0,52491.0,81520.0,189249.0,267979.0,147149.0,160221.0,167960.0,224597.0,290383.0,354550.0,394707.0,448015.0,449798.0,424710.0,273161.0,227783.0,273881.0,343438.0,546536.0,730096.0,788420.0,1004586.0,1162646.0,1256002.0,929149.0,633540.0,238793.0,15934.0,489.0,507.0,1229.0,121960.0,46348.0,68864.0,88435.0,234288.0,282676.0,179781.0,258747.0,394669.0,433652.0,417788.0,305974.0,287177.0,266092.0,256234.0,227461.0,225369.0,238831.0,314462.0,391009.0,492017.0,654485.0,845693.0,979927.0,1305034.0,1266333.0,916224.0,567747.0,120580.0,3635.0,447.0,829.0,104115.0,34930.0,43263.0,53227.0,79333.0,226463.0,294008.0,139682.0,177083.0,193643.0,176220.0,179883.0,195866.0,245124.0,233231.0,214778.0,223720.0,264662.0,321691.0,455326.0,558529.0,728769.0,845370.0,1010066.0,1041656.0,1484035.0,1287334.0,880968.0,456225.0,41012.0,782.0,1774.0,Ultra Fantasy Ruby Red
191026.0,73454.0,78356.0,80576.0,110175.0,195343.0,244979.0,217805.0,283597.0,412568.0,450229.0,363902.0,268300.0,176790.0,168689.0,182629.0,274876.0,432535.0,583574.0,632934.0,695368.0,859970.0,1209434.0,1266367.0,1016787.0,921490.0,656656.0,142293.0,1219.0,176.0,209.0,462.0,227982.0,93009.0,77102.0,76126.0,89863.0,193381.0,320869.0,325498.0,325997.0,249623.0,169314.0,229041.0,251174.0,222324.0,205968.0,223100.0,253028.0,357819.0,477140.0,512267.0,548816.0,645168.0,802553.0,1230300.0,1407193.0,1024040.0,948794.0,628509.0,75814.0,449.0,223.0,284.0,104790.0,35809.0,35219.0,35404.0,51034.0,93686.0,149399.0,195443.0,204221.0,178710.0,144596.0,143680.0,248202.0,259963.0,239281.0,239759.0,270793.0,364707.0,580956.0,647208.0,561302.0,612927.0,732816.0,878513.0,1401958.0,1421786.0,1054157.0,917455.0,375616.0,12445.0,209.0,724.0,Ultra Fantasy Ruby Red
236819.0,91044.0,99309.0,124765.0,119863.0,151097.0,166432.0,181446.0,288580.0,274519.0,242065.0,161133.0,171878.0,190849.0,271538.0,338758.0,527618.0,640781.0,754707.0,770458.0,994592.0,1489920.0,1327548.0,913074.0,790966.0,614934.0,242038.0,14080.0,1136.0,102.0,131.0,588.0,302499.0,56699.0,67824.0,89283.0,204505.0,225263.0,272842.0,173345.0,133574.0,113495.0,108221.0,133876.0,168116.0,214033.0,233084.0,320233.0,433565.0,482539.0,547204.0,719531.0,725040.0,876599.0,1402022.0,1546516.0,949210.0,767734.0,650493.0,257079.0,17224.0,389.0,127.0,604.0,126492.0,33638.0,38522.0,44526.0,57790.0,103209.0,103493.0,116064.0,83548.0,76502.0,94474.0,114351.0,146657.0,194632.0,262337.0,304911.0,510276.0,627636.0,600182.0,628674.0,746973.0,793283.0,938743.0,1616334.0,1429345.0,891443.0,850252.0,575646.0,76068.0,5316.0,314.0,1137.0,Ultra Fantasy Ruby Red
150038.0,75582.0,88801.0,175561.0,268153.0,186174.0,223352.0,236683.0,227739.0,262417.0,333166.0,449860.0,461157.0,264620.0,195746.0,178158.0,218567.0,290010.0,434055.0,682189.0,744339.0,789029.0,1040863.0,1266643.0,1296132.0,921079.0,547659.0,180319.0,4104.0,53.0,141.0,379.0,185295.0,112983.0,120009.0,116317.0,199557.0,248785.0,186628.0,263234.0,341206.0,304567.0,266147.0,250108.0,269659.0,232423.0,206532.0,198352.0,226904.0,287454.0,382084.0,470562.0,603674.0,726231.0,794285.0,1037413.0,1411146.0,1284449.0,893583.0,495639.0,76346.0,720.0,112.0,364.0,86139.0,36975.0,37951.0,41050.0,59183.0,160570.0,258269.0,154256.0,179346.0,192801.0,179582.0,180300.0,192749.0,248531.0,245040.0,246879.0,244151.0,285502.0,374507.0,522959.0,637497.0,716413.0,825626.0,902952.0,1078136.0,1645926.0,1206725.0,870427.0,362390.0,19180.0,108.0,648.0,Ultra Fantasy Ruby Red
142492.0,65722.0,110480.0,137957.0,354828.0,348672.0,221327.0,303023.0,324389.0,306952.0,287124.0,308693.0,458888.0,474981.0,399678.0,310718.0,261721.0,237984.0,227855.0,324696.0,431378.0,583135.0,1130059.0,1206462.0,1127720.0,802758.0,884733.0,365829.0,47694.0,3788.0,598.0,434.0,171125.0,62079.0,74128.0,123710.0,165348.0,376311.0,414844.0,275110.0,338205.0,416662.0,391459.0,331922.0,268823.0,273865.0,273267.0,260476.0,247351.0,271384.0,296106.0,340505.0,417943.0,408434.0,457613.0,978162.0,1238591.0,1264291.0,869514.0,859366.0,293341.0,31431.0,925.0,477.0,71651.0,50915.0,27164.0,65910.0,90954.0,130739.0,330933.0,428294.0,242830.0,266742.0,234952.0,186692.0,186303.0,192375.0,266848.0,277150.0,264595.0,262002.0,295341.0,379003.0,462230.0,572629.0,590541.0,634549.0,1109249.0,1455055.0,1354654.0,948696.0,715285.0,90018.0,6656.0,1813.0,Ultra Fantasy Ruby Red
108604.0,47415.0,71747.0,217542.0,362606.0,164719.0,140546.0,154828.0,208821.0,310790.0,391167.0,405286.0,452210.0,431666.0,370393.0,299704.0,310173.0,367259.0,613149.0,1206818.0,2200829.0,1613340.0,1273876.0,410191.0,15632.0,8465.0,6044.0,5505.0,6199.0,6796.0,5506.0,4942.0,110641.0,47368.0,62319.0,75641.0,237141.0,383666.0,199566.0,258121.0,358431.0,524642.0,379253.0,298547.0,318442.0,287579.0,254741.0,257513.0,247670.0,298727.0,400772.0,569613.0,981597.0,2176790.0,1808596.0,1239240.0,367250.0,12759.0,6139.0,5236.0,4868.0,6351.0,4470.0,9079.0,87069.0,31891.0,44969.0,63043.0,101337.0,268752.0,396782.0,172645.0,209014.0,229040.0,219299.0,204457.0,220317.0,261619.0,254915.0,242118.0,271893.0,313606.0,422219.0,593420.0,665094.0,1116832.0,2408315.0,1926332.0,1159819.0,234906.0,15200.0,11650.0,10067.0,10260.0,7796.0,18092.0,Ultra Fantasy Ruby Red
118566.0,51746.0,78637.0,256013.0,250271.0,149644.0,126748.0,145776.0,222192.0,321944.0,382438.0,436155.0,371812.0,320463.0,311212.0,329712.0,397005.0,561350.0,1045060.0,1558664.0,1526261.0,1345239.0,1408827.0,405110.0,24116.0,8278.0,7308.0,6508.0,5719.0,5303.0,6464.0,8227.0,122753.0,55824.0,62227.0,67042.0,280388.0,252599.0,173214.0,254495.0,402180.0,379530.0,297321.0,323245.0,296528.0,256157.0,251972.0,278207.0,315397.0,441526.0,545164.0,885772.0,1442704.0,1548784.0,1360934.0,1461841.0,385806.0,16704.0,6180.0,5305.0,4915.0,4266.0,3602.0,10186.0,85566.0,37192.0,58818.0,59115.0,93276.0,332617.0,207605.0,159114.0,187398.0,217113.0,215580.0,212450.0,272844.0,253992.0,249651.0,283628.0,322849.0,409865.0,612736.0,669018.0,884698.0,1572535.0,1608443.0,1520466.0,1324446.0,270022.0,17786.0,10002.0,8798.0,7896.0,6690.0,20559.0,Ultra Fantasy Ruby Red
117010.0,67188.0,82353.0,190379.0,246740.0,177352.0,186669.0,288130.0,331040.0,334476.0,305155.0,390040.0,514845.0,484082.0,377903.0,286153.0,264148.0,258697.0,351929.0,497637.0,492021.0,1075280.0,1581196.0,1398990.0,1206649.0,612913.0,68896.0,1959.0,895.0,587.0,1090.0,366.0,136464.0,51472.0,83199.0,103162.0,209077.0,292151.0,169899.0,244517.0,368139.0,471475.0,411581.0,309369.0,314567.0,286426.0,261476.0,269177.0,293081.0,309455.0,374310.0,480663.0,461019.0,405446.0,832022.0,1477294.0,1575336.0,1267620.0,683918.0,47410.0,1063.0,528.0,456.0,996.0,66880.0,24307.0,24352.0,67339.0,57177.0,174307.0,262719.0,172162.0,267652.0,268784.0,215437.0,208469.0,200590.0,272068.0,271596.0,266602.0,287962.0,319343.0,364206.0,479751.0,631918.0,624462.0,573011.0,980911.0,1757937.0,1727540.0,1243620.0,356207.0,15286.0,3210.0,2392.0,4571.0,Ultra Fantasy Ruby Red
115879.0,80522.0,75366.0,62132.0,71219.0,150061.0,166310.0,171709.0,255738.0,361553.0,365118.0,393180.0,464716.0,382692.0,373412.0,307662.0,414736.0,496154.0,468502.0,508813.0,820650.0,1012199.0,963370.0,1280975.0,2028887.0,393167.0,5934.0,702.0,309.0,268.0,422.0,411.0,117016.0,77570.0,70501.0,71778.0,74212.0,128196.0,144876.0,204704.0,304938.0,361751.0,376667.0,417371.0,285401.0,218725.0,218829.0,260480.0,310755.0,428660.0,427540.0,430979.0,397010.0,466475.0,841788.0,1066217.0,988731.0,1551421.0,1836056.0,111758.0,1256.0,306.0,306.0,495.0,71316.0,52827.0,35154.0,62761.0,63066.0,104576.0,108849.0,124917.0,135532.0,142239.0,147301.0,213308.0,261914.0,242634.0,221120.0,234321.0,264127.0,380759.0,454584.0,497257.0,554771.0,591403.0,764758.0,1079965.0,1187395.0,1283973.0,2128968.0,770094.0,10654.0,491.0,331.0,1403.0,Ultra Fantasy Ruby Red
191625.0,89039.0,99627.0,169338.0,256519.0,190237.0,189339.0,207535.0,200971.0,228944.0,324239.0,412854.0,427037.0,339159.0,250652.0,192257.0,215861.0,276523.0,408069.0,629265.0,703036.0,754494.0,1012327.0,1208645.0,1307031.0,940377.0,648443.0,290882.0,26705.0,606.0,288.0,844.0,258377.0,150470.0,142982.0,100351.0,119834.0,211141.0,192026.0,253464.0,247448.0,226963.0,219271.0,196121.0,221947.0,248816.0,230280.0,219330.0,250771.0,326259.0,449214.0,564351.0,586323.0,660237.0,769786.0,1014778.0,1323773.0,1326947.0,919480.0,597612.0,156208.0,7255.0,330.0,623.0,139649.0,60628.0,53560.0,47818.0,51574.0,103591.0,213272.0,184564.0,176672.0,179518.0,159392.0,163605.0,173612.0,237824.0,284837.0,272572.0,251804.0,275017.0,337539.0,469349.0,561881.0,587878.0,740389.0,931746.0,1175811.0,1583123.0,1348720.0,893331.0,467559.0,62766.0,1675.0,1492.0,Ultra Fantasy Ruby Red
142498.0,74780.0,86096.0,139173.0,209017.0,189940.0,257158.0,247083.0,215095.0,271697.0,382091.0,537840.0,433487.0,233800.0,181225.0,154115.0,196725.0,319034.0,498027.0,603300.0,704783.0,938487.0,1401713.0,1488084.0,1135520.0,754997.0,334294.0,46243.0,4202.0,2261.0,2211.0,7792.0,149375.0,80240.0,99093.0,105180.0,154276.0,216319.0,258340.0,434404.0,437259.0,304664.0,262167.0,244669.0,257971.0,226519.0,187100.0,173343.0,194519.0,269628.0,399469.0,465376.0,492271.0,645882.0,871805.0,1384777.0,1616221.0,1169516.0,781887.0,273666.0,28721.0,3397.0,2306.0,2408.0,112137.0,44425.0,53734.0,48448.0,68395.0,144311.0,219288.0,209549.0,209335.0,162759.0,150648.0,160484.0,204819.0,245843.0,229770.0,186281.0,193586.0,276161.0,474707.0,736668.0,647994.0,564587.0,726237.0,966712.0,1541930.0,1633237.0,1148686.0,676092.0,145518.0,9080.0,569.0,778.0,Ultra Fantasy Ruby Red
173337.0,96977.0,87501.0,126379.0,205348.0,196376.0,251266.0,263888.0,220152.0,268639.0,434205.0,595406.0,351315.0,205118.0,158335.0,137161.0,170847.0,278351.0,510531.0,738639.0,809778.0,1031320.0,1497747.0,1433362.0,1067368.0,633936.0,217121.0,22562.0,2427.0,1729.0,1786.0,3861.0,183912.0,102276.0,107035.0,101753.0,132661.0,211866.0,280516.0,543252.0,399305.0,271218.0,236580.0,229943.0,246900.0,228612.0,192541.0,160660.0,173752.0,223282.0,372282.0,511193.0,604252.0,748149.0,933651.0,1507187.0,1566120.0,1092527.0,636658.0,174767.0,16304.0,1633.0,809.0,1172.0,138219.0,52183.0,68194.0,43704.0,57402.0,124509.0,212266.0,207744.0,217473.0,172496.0,151661.0,159168.0,195692.0,251497.0,241287.0,196219.0,197389.0,298392.0,564077.0,728574.0,565330.0,626270.0,841042.0,1017424.0,1658365.0,1545518.0,1060114.0,513079.0,81339.0,3682.0,294.0,2165.0,Ultra Fantasy Ruby Red
210050.0,139011.0,140567.0,200940.0,249479.0,250683.0,222684.0,266868.0,272951.0,266879.0,419566.0,344648.0,417631.0,347388.0,209331.0,140064.0,135740.0,154813.0,264377.0,473618.0,768552.0,1003703.0,1485628.0,1560717.0,1019234.0,784579.0,402904.0,35106.0,1178.0,1430.0,2165.0,284.0,287913.0,219081.0,187746.0,120042.0,116225.0,196033.0,328344.0,375504.0,260094.0,244472.0,238013.0,203491.0,173312.0,241815.0,226233.0,203615.0,213300.0,279155.0,307752.0,415030.0,480781.0,659054.0,1030200.0,1545283.0,1562983.0,980293.0,791213.0,289190.0,11845.0,827.0,1128.0,2801.0,145239.0,66361.0,76274.0,70926.0,65224.0,88999.0,184594.0,256644.0,229860.0,234342.0,186591.0,168895.0,198398.0,225791.0,332972.0,307234.0,252367.0,286407.0,294750.0,303046.0,484322.0,542020.0,709042.0,1225006.0,1789307.0,1569584.0,1026454.0,736947.0,127004.0,1727.0,1020.0,5421.0,Ultra Fantasy Ruby Red
301316.0,126468.0,145281.0,125708.0,110841.0,98663.0,101238.0,149488.0,297780.0,408292.0,413260.0,272429.0,221747.0,195917.0,186358.0,282712.0,508928.0,527303.0,510385.0,511506.0,615110.0,1189840.0,1796883.0,1280224.0,794867.0,691919.0,304013.0,16144.0,3050.0,1806.0,1268.0,2024.0,323630.0,74655.0,123909.0,85901.0,141372.0,258181.0,340671.0,219577.0,141525.0,122057.0,160596.0,189322.0,235244.0,261758.0,246122.0,237288.0,383434.0,575759.0,518058.0,489670.0,445317.0,518807.0,955330.0,1705698.0,1412286.0,962744.0,728582.0,311183.0,17984.0,2608.0,1369.0,2131.0,176919.0,54344.0,57183.0,88845.0,45178.0,49819.0,53934.0,53668.0,74039.0,109732.0,135274.0,196978.0,219936.0,247532.0,246577.0,281491.0,433887.0,713695.0,750634.0,602105.0,546694.0,512371.0,552619.0,1291805.0,1684061.0,1283854.0,982664.0,646784.0,89196.0,4938.0,1865.0,4147.0,Ultra Fantasy Ruby Red
138302.0,58164.0,63837.0,137240.0,217417.0,201177.0,269244.0,264406.0,238289.0,276890.0,334201.0,347455.0,374645.0,414805.0,308102.0,218372.0,237802.0,327495.0,466835.0,553865.0,547933.0,629505.0,1072439.0,1510104.0,1402286.0,949462.0,511105.0,116035.0,4677.0,181.0,164.0,334.0,132841.0,53361.0,59226.0,76332.0,166458.0,250693.0,277295.0,292773.0,319272.0,395044.0,303050.0,253578.0,289792.0,278761.0,241769.0,212603.0,217013.0,312009.0,454080.0,497001.0,456425.0,528529.0,647002.0,1052511.0,1621352.0,1401274.0,915599.0,427798.0,57540.0,1412.0,192.0,183.0,115875.0,33402.0,33244.0,32106.0,58197.0,167979.0,278152.0,266815.0,230732.0,164758.0,140383.0,139068.0,183494.0,252329.0,230015.0,182120.0,178281.0,237584.0,375361.0,531567.0,539484.0,566813.0,717934.0,874337.0,1275659.0,1834341.0,1397317.0,852823.0,279174.0,20111.0,1524.0,1789.0,Ultra Fantasy Ruby Red
298722.0,112729.0,109137.0,103265.0,105608.0,97531.0,119848.0,173509.0,303871.0,399338.0,349564.0,239463.0,204983.0,228835.0,245673.0,292890.0,386766.0,447308.0,466376.0,687484.0,996841.0,1343078.0,1579769.0,1133285.0,918405.0,564986.0,244461.0,28002.0,2806.0,2094.0,2268.0,3873.0,363866.0,65239.0,79673.0,59978.0,107321.0,215037.0,286997.0,249519.0,196270.0,164502.0,156186.0,159488.0,178813.0,210867.0,260490.0,314074.0,411692.0,462086.0,465634.0,422179.0,548871.0,908050.0,1180430.0,1589348.0,1240227.0,983161.0,629180.0,253843.0,21251.0,2173.0,2027.0,4296.0,171687.0,48008.0,45539.0,62533.0,41438.0,53850.0,73683.0,98034.0,115937.0,120931.0,143408.0,163805.0,191689.0,186104.0,211480.0,312357.0,451227.0,615395.0,598381.0,547657.0,499278.0,637245.0,1013313.0,1415914.0,1637158.0,1205302.0,915091.0,487849.0,109763.0,6889.0,3487.0,8336.0,Ultra Fantasy Ruby Red
239089.0,120048.0,125351.0,131690.0,114003.0,109351.0,123037.0,173392.0,335323.0,402979.0,372166.0,215416.0,182247.0,190620.0,265692.0,391301.0,522371.0,473574.0,467167.0,567912.0,1018029.0,1793251.0,1705929.0,1024134.0,675144.0,404127.0,27711.0,3632.0,3967.0,3912.0,5348.0,4855.0,265444.0,70953.0,126578.0,91314.0,131976.0,255241.0,316516.0,213599.0,147818.0,144798.0,167612.0,180462.0,214000.0,224741.0,246196.0,357216.0,502446.0,539816.0,449969.0,441243.0,461622.0,886316.0,1457410.0,1924773.0,1175197.0,704702.0,436080.0,39262.0,3928.0,3718.0,4296.0,7526.0,127243.0,34748.0,54130.0,85928.0,48341.0,55296.0,60530.0,67579.0,85860.0,126649.0,165352.0,193997.0,211579.0,218493.0,235942.0,319618.0,586579.0,701533.0,655602.0,554161.0,517546.0,529189.0,988612.0,1813218.0,1738996.0,1094263.0,703143.0,190201.0,8304.0,4771.0,5340.0,10025.0,Ultra Fantasy Ruby Red
126222.0,71929.0,79392.0,281533.0,509480.0,251794.0,302966.0,256050.0,236195.0,259774.0,288538.0,322841.0,328540.0,374764.0,291674.0,239222.0,255531.0,287645.0,344967.0,398879.0,761062.0,1025881.0,922737.0,1531892.0,2249418.0,167688.0,16548.0,5298.0,1766.0,1378.0,486.0,678.0,116005.0,56624.0,82418.0,106883.0,219788.0,537438.0,308275.0,256469.0,265275.0,377832.0,386849.0,357003.0,326116.0,259099.0,177593.0,147000.0,134711.0,169907.0,329898.0,342613.0,315155.0,380684.0,770843.0,1103549.0,1061036.0,2032931.0,1520188.0,35488.0,11346.0,2890.0,611.0,251.0,94520.0,36423.0,25323.0,51067.0,74873.0,246148.0,559744.0,216647.0,215108.0,174339.0,162185.0,141788.0,164079.0,241288.0,213741.0,173201.0,173074.0,198118.0,286367.0,408843.0,386831.0,456488.0,651040.0,1197675.0,1313463.0,1507243.0,2609074.0,185100.0,18929.0,7759.0,1292.0,998.0,Ultra Fantasy Ruby Red
628560.0,248618.0,191129.0,377924.0,384159.0,469608.0,470231.0,416279.0,269754.0,246954.0,253332.0,270756.0,275082.0,347322.0,361279.0,358429.0,349705.0,242887.0,266685.0,370494.0,936865.0,1759364.0,2069696.0,357483.0,44737.0,24749.0,20754.0,22771.0,21049.0,22725.0,22150.0,91238.0,529942.0,267311.0,281788.0,207405.0,322791.0,407351.0,457134.0,341557.0,317142.0,397953.0,529966.0,484878.0,412017.0,324663.0,214820.0,172576.0,145326.0,135839.0,142220.0,185456.0,252691.0,288771.0,687786.0,1558147.0,2409872.0,511759.0,49570.0,27342.0,37635.0,36491.0,24220.0,30349.0,504897.0,267290.0,198080.0,175785.0,212919.0,333148.0,319091.0,439368.0,300044.0,238059.0,194324.0,169637.0,147726.0,172040.0,184407.0,223001.0,186560.0,158531.0,159217.0,191151.0,288594.0,380208.0,473611.0,951530.0,1980495.0,2550440.0,521221.0,167048.0,45190.0,28650.0,21740.0,8766.0,Ultra Fantasy Ruby Red
115060.0,58644.0,80206.0,196525.0,206319.0,202957.0,278026.0,221845.0,264543.0,339243.0,453514.0,468776.0,354923.0,212247.0,211218.0,352656.0,681035.0,1389164.0,1938225.0,1376229.0,1271953.0,1076241.0,366894.0,27780.0,6034.0,5917.0,5852.0,5721.0,5729.0,5861.0,6909.0,6522.0,121954.0,66560.0,89063.0,91539.0,192812.0,236025.0,272498.0,330816.0,380433.0,323828.0,251790.0,321301.0,266413.0,208265.0,217085.0,289420.0,543594.0,764101.0,1101021.0,1908866.0,1439504.0,1251885.0,1097895.0,357561.0,25001.0,4513.0,4432.0,4835.0,5247.0,5226.0,5249.0,14036.0,97147.0,34242.0,36147.0,46838.0,94882.0,224453.0,227962.0,239031.0,192174.0,159935.0,154240.0,191012.0,267412.0,236063.0,191465.0,219705.0,374727.0,703924.0,787799.0,1239671.0,2190450.0,1553846.0,1290780.0,1052382.0,294798.0,26267.0,9239.0,8437.0,9167.0,8487.0,8083.0,22003.0,Ultra Fantasy Ruby Red
115384.0,54690.0,57862.0,139442.0,202560.0,189755.0,274574.0,282125.0,244519.0,266127.0,316542.0,351722.0,337143.0,349155.0,248907.0,199042.0,267067.0,393471.0,557955.0,572465.0,645570.0,861633.0,1396783.0,1680874.0,1236806.0,679894.0,246017.0,21637.0,1581.0,535.0,525.0,406.0,117952.0,51947.0,54199.0,67928.0,152368.0,227039.0,250179.0,299737.0,309644.0,349703.0,282927.0,256216.0,281683.0,239103.0,194174.0,196701.0,234932.0,358909.0,501125.0,522648.0,496978.0,607462.0,784980.0,1333075.0,1826926.0,1278571.0,700599.0,199576.0,14036.0,747.0,194.0,510.0,94852.0,33749.0,33534.0,31938.0,64793.0,177232.0,256837.0,262020.0,239059.0,161893.0,140060.0,142073.0,201596.0,227468.0,211958.0,169930.0,184584.0,258804.0,442280.0,551060.0,522594.0,582523.0,787260.0,1007893.0,1608680.0,1909437.0,1218820.0,572580.0,90435.0,4317.0,1283.0,1226.0,Ultra Fantasy Ruby Red
258048.0,120278.0,150932.0,156166.0,433043.0,747811.0,503901.0,345038.0,248789.0,189070.0,226800.0,350044.0,417326.0,368065.0,285182.0,178396.0,101327.0,102629.0,159137.0,269845.0,415336.0,593545.0,1354858.0,2378750.0,1302777.0,450779.0,46459.0,4260.0,2547.0,4004.0,7618.0,20008.0,290585.0,112713.0,189745.0,216291.0,211076.0,428890.0,691162.0,437160.0,271960.0,232544.0,243183.0,228743.0,184035.0,198084.0,237432.0,241568.0,266875.0,226784.0,213463.0,251191.0,322856.0,353148.0,512474.0,1161722.0,2487638.0,1421825.0,479496.0,52626.0,4728.0,7014.0,8435.0,7322.0,171749.0,93467.0,81744.0,112060.0,116735.0,165690.0,360314.0,629041.0,452361.0,230230.0,145195.0,120878.0,111870.0,124720.0,166100.0,206938.0,200055.0,197180.0,202440.0,250501.0,356151.0,482531.0,588319.0,723022.0,1472028.0,2794351.0,1271236.0,333774.0,22466.0,7043.0,1563.0,1016.0,Ultra Fantasy Ruby Red
132798.0,58979.0,64224.0,130507.0,205357.0,176250.0,246225.0,252616.0,232026.0,277414.0,335684.0,354301.0,359444.0,403289.0,323211.0,229440.0,282162.0,348707.0,518425.0,580737.0,538302.0,614166.0,1021887.0,1452701.0,1408865.0,958747.0,536060.0,139667.0,8222.0,977.0,691.0,687.0,134413.0,54906.0,52719.0,69119.0,161986.0,226457.0,241370.0,286719.0,294111.0,368107.0,318086.0,245160.0,271987.0,279154.0,250209.0,229136.0,237604.0,357224.0,482333.0,546624.0,484420.0,532752.0,625353.0,1008037.0,1565616.0,1414248.0,929016.0,452433.0,69388.0,3120.0,321.0,640.0,111808.0,36667.0,34538.0,30930.0,54724.0,160504.0,254671.0,247382.0,238114.0,167877.0,139113.0,138699.0,182824.0,234658.0,230354.0,180721.0,177058.0,241058.0,416062.0,542925.0,568430.0,582904.0,733734.0,867744.0,1229147.0,1793558.0,1394425.0,875284.0,298818.0,24066.0,2232.0,1739.0,Ultra Fantasy Ruby Red
123269.0,80893.0,88321.0,159629.0,230028.0,190156.0,258321.0,244514.0,243462.0,281499.0,344402.0,442750.0,398414.0,272002.0,194533.0,196647.0,286169.0,554835.0,739162.0,1025210.0,1218496.0,1245251.0,1202704.0,1090052.0,729255.0,283698.0,23943.0,6896.0,7535.0,8005.0,11704.0,11013.0,137259.0,75976.0,103451.0,113140.0,168070.0,227962.0,218770.0,281016.0,323718.0,356671.0,247283.0,273567.0,292763.0,234018.0,198081.0,222145.0,285030.0,472387.0,632652.0,592390.0,954597.0,1213968.0,1309059.0,1229399.0,1063568.0,734623.0,181185.0,14168.0,6565.0,7354.0,10272.0,11661.0,85781.0,36876.0,50859.0,51217.0,70313.0,165450.0,245437.0,215978.0,226231.0,176901.0,170198.0,150468.0,227050.0,251179.0,207011.0,180308.0,249677.0,380539.0,594818.0,644443.0,722768.0,1051275.0,1388953.0,1423539.0,1280601.0,1070220.0,682880.0,119160.0,13265.0,9545.0,9497.0,40331.0,Ultra Fantasy Ruby Red
114960.0,73278.0,75607.0,157488.0,296491.0,203687.0,253037.0,237897.0,230672.0,272603.0,282665.0,365833.0,498355.0,415130.0,259514.0,149997.0,193385.0,315667.0,489072.0,620529.0,733281.0,972117.0,1662663.0,1512908.0,1168719.0,516945.0,108303.0,7156.0,1945.0,1062.0,794.0,1008.0,117494.0,60958.0,113164.0,118749.0,177785.0,298150.0,231382.0,253329.0,395896.0,424896.0,358802.0,242348.0,281234.0,256194.0,207384.0,172757.0,186852.0,274879.0,400511.0,465852.0,509077.0,679893.0,879651.0,1610717.0,1686599.0,1181194.0,515149.0,86164.0,3956.0,810.0,459.0,483.0,96896.0,29007.0,44662.0,64310.0,68667.0,163617.0,301743.0,191338.0,179553.0,154427.0,145384.0,152420.0,178179.0,255051.0,238585.0,191524.0,181971.0,238173.0,426458.0,591430.0,662577.0,766822.0,850856.0,991966.0,1800751.0,1685163.0,1133944.0,371085.0,30824.0,2846.0,869.0,1670.0,Ultra Fantasy Ruby Red
